时间	收盘价	开盘价	最高价	最低价	涨跌幅	涨跌额	成交量	成交额	振幅	换手率
2013-12-26	2265.33	2299.97	2301.49	2263.92	-1.73	-39.78	51497563	48603013700.00	1.63	0.18
2013-12-25	2305.11	2291.75	2305.61	2281.60	0.74	16.86	44005326	41202984186.00	1.05	0.15
2013-12-24	2288.25	2291.12	2312.83	2270.25	0.16	3.65	45599168	45173191422.00	1.86	0.16
2013-12-23	2284.60	2283.80	2295.76	2259.57	0.28	6.46	45580285	44415342954.00	1.59	0.16
2013-12-20	2278.14	2335.05	2338.88	2278.10	-2.33	-54.27	65204207	60862129503.00	2.61	0.22
2013-12-19	2332.41	2366.21	2370.99	2331.19	-1.05	-24.82	48095680	45148866928.00	1.69	0.16
2013-12-18	2357.23	2356.70	2368.58	2350.45	0.04	0.85	40015207	39675269794.00	0.77	0.14
2013-12-17	2356.38	2369.25	2373.29	2351.18	-0.49	-11.54	48483891	46306075570.00	0.93	0.17
2013-12-16	2367.92	2408.68	2412.73	2367.43	-1.61	-38.72	64581674	62107893611.00	1.88	0.22
2013-12-13	2406.64	2388.66	2416.26	2386.25	-0.14	-3.37	51501196	47583527668.00	1.25	0.18
2013-12-12	2410.01	2406.77	2423.31	2402.77	-0.11	-2.75	50147719	47481447335.00	0.85	0.17
2013-12-11	2412.76	2440.50	2440.50	2400.74	-1.65	-40.56	68075144	62808851026.00	1.62	0.23
2013-12-10	2453.32	2456.23	2466.66	2444.53	0.10	2.45	66941424	61236728790.00	0.90	0.23
2013-12-09	2450.87	2460.03	2468.95	2445.94	-0.06	-1.42	57164884	57634539131.00	0.94	0.20
2013-12-06	2452.29	2463.04	2470.81	2445.62	-0.64	-15.91	66114089	64843207895.00	1.02	0.23
2013-12-05	2468.20	2476.45	2481.75	2460.58	-0.28	-6.94	77708932	72999931131.00	0.86	0.27
2013-12-04	2475.14	2439.82	2486.64	2434.69	1.32	32.36	102650235	94783931336.00	2.13	0.35
2013-12-03	2442.78	2410.69	2448.33	2406.66	0.99	23.99	74455752	72045234174.00	1.72	0.25
2013-12-02	2418.79	2423.97	2464.86	2397.01	-0.83	-20.15	119655123	112921841120.00	2.78	0.41
2013-11-29	2438.94	2442.68	2446.40	2432.39	-0.02	-0.59	61803746	61907374173.00	0.57	0.21
2013-11-28	2439.53	2419.15	2460.56	2417.24	1.04	25.05	90660406	86852445384.00	1.79	0.31
2013-11-27	2414.48	2386.36	2422.81	2383.78	1.13	27.06	75294088	70744775407.00	1.63	0.26
2013-11-26	2387.42	2387.83	2399.02	2380.41	-0.05	-1.21	59185864	53334204356.00	0.78	0.20
2013-11-25	2388.63	2385.78	2418.85	2380.69	-0.39	-9.33	66144734	63811265014.00	1.59	0.23
2013-11-22	2397.96	2415.29	2419.00	2393.58	-0.50	-12.03	75000675	70052206585.00	1.05	0.26
2013-11-21	2409.99	2412.45	2415.38	2382.88	-0.61	-14.86	87706677	82220527035.00	1.34	0.30
2013-11-20	2424.85	2428.77	2435.43	2406.42	0.53	12.69	72291801	67741428196.00	1.20	0.25
2013-11-19	2412.16	2427.93	2427.93	2405.08	-0.69	-16.74	78648296	79884936328.00	0.94	0.27
2013-11-18	2428.90	2367.88	2429.57	2361.04	3.33	78.17	110034633	108549512988.00	2.92	0.38
2013-11-15	2350.73	2306.55	2377.21	2306.55	2.01	46.23	86391771	83147858433.00	3.07	0.30
2013-11-14	2304.50	2291.27	2305.70	2279.01	0.72	16.38	57310356	51945077793.00	1.17	0.20
2013-11-13	2288.12	2325.36	2325.56	2287.55	-2.22	-51.88	59848831	53183050105.00	1.62	0.20
2013-11-12	2340.00	2319.36	2342.53	2316.60	1.04	24.11	52687545	49854763423.00	1.12	0.18
2013-11-11	2315.89	2305.94	2325.23	2295.00	0.34	7.94	45739457	42566548184.00	1.31	0.16
2013-11-08	2307.95	2329.08	2342.67	2306.04	-1.39	-32.60	53788508	48564999878.00	1.57	0.18
2013-11-07	2340.55	2351.87	2356.67	2328.25	-0.55	-13.02	54821747	50942569626.00	1.21	0.19
2013-11-06	2353.57	2371.32	2383.54	2352.79	-1.27	-30.20	63776663	59536872794.00	1.29	0.22
2013-11-05	2383.77	2366.88	2385.69	2343.80	0.14	3.32	62084488	56935549943.00	1.76	0.21
2013-11-04	2380.45	2397.21	2404.90	2376.35	-0.19	-4.51	51798461	48959462043.00	1.20	0.18
2013-11-01	2384.96	2373.96	2395.00	2365.15	0.47	11.24	63055762	57820026665.00	1.26	0.22
2013-10-31	2373.72	2398.40	2398.40	2370.23	-1.40	-33.75	82736964	70393879838.00	1.17	0.28
2013-10-30	2407.47	2371.85	2407.85	2365.51	1.49	35.42	92178126	75735067216.00	1.78	0.31
2013-10-29	2372.05	2369.22	2408.62	2327.90	0.26	6.10	106737833	91741559592.00	3.41	0.36
2013-10-28	2365.95	2372.57	2377.25	2351.86	-0.11	-2.61	62876152	56602098405.00	1.07	0.21
2013-10-25	2368.56	2400.52	2413.33	2353.99	-1.33	-31.95	77070182	70778094834.00	2.47	0.26
2013-10-24	2400.51	2412.24	2422.94	2395.47	-0.74	-17.98	64560821	60427235951.00	1.14	0.22
2013-10-23	2418.49	2451.56	2474.37	2412.48	-1.12	-27.40	91545355	83286778556.00	2.53	0.31
2013-10-22	2445.89	2470.25	2470.25	2439.86	-1.03	-25.43	90703029	83412053857.00	1.23	0.31
2013-10-21	2471.32	2431.92	2472.78	2423.56	1.87	45.27	84909795	82223144817.00	2.03	0.29
2013-10-18	2426.05	2415.12	2435.71	2410.60	0.53	12.72	60291630	59138754367.00	1.04	0.21
2013-10-17	2413.33	2432.65	2440.92	2407.78	-0.33	-8.04	71222474	67722892391.00	1.37	0.24
2013-10-16	2421.37	2459.08	2459.08	2409.72	-1.87	-46.15	88979834	83150844984.00	2.00	0.30
2013-10-15	2467.52	2475.32	2479.13	2449.42	-0.20	-5.02	89173496	86100822006.00	1.20	0.30
2013-10-14	2472.54	2472.27	2483.13	2462.55	0.16	4.03	100081301	99109155920.00	0.83	0.34
2013-10-11	2468.51	2442.36	2471.17	2439.63	1.61	39.19	93388261	91811541654.00	1.30	0.32
2013-10-10	2429.32	2455.64	2455.98	2422.02	-0.99	-24.26	90329706	89468020274.00	1.38	0.31
2013-10-09	2453.58	2432.94	2453.75	2424.77	0.48	11.77	76277645	76128340887.00	1.19	0.26
2013-10-08	2441.81	2406.42	2446.70	2392.57	1.36	32.77	84785506	84229908920.00	2.25	0.29
2013-09-30	2409.04	2406.21	2415.07	2397.22	0.59	14.07	59513992	60990141884.00	0.75	0.20
2013-09-27	2394.97	2382.22	2402.20	2379.86	0.44	10.53	65971508	66383990191.00	0.94	0.23
2013-09-26	2384.44	2422.63	2422.63	2382.53	-1.84	-44.59	86236770	84183923178.00	1.65	0.29
2013-09-25	2429.03	2440.83	2455.04	2423.28	-0.61	-14.86	90518418	89119216662.00	1.30	0.31
2013-09-24	2443.89	2470.72	2470.75	2420.08	-1.15	-28.40	97853013	96769831421.00	2.05	0.33
2013-09-23	2472.29	2441.52	2473.16	2439.99	1.64	39.78	80128352	80920687856.00	1.36	0.27
2013-09-18	2432.51	2426.04	2439.63	2407.24	0.21	5.19	71040759	69341324599.00	1.33	0.24
2013-09-17	2427.32	2480.81	2481.71	2426.46	-2.06	-51.07	99459982	93115107921.00	2.23	0.34
2013-09-16	2478.39	2501.08	2503.69	2467.13	-0.42	-10.51	105383282	97043842349.00	1.47	0.36
2013-09-13	2488.90	2502.54	2515.78	2481.45	-0.74	-18.56	110775049	98275004927.00	1.37	0.38
2013-09-12	2507.46	2480.47	2527.38	2469.72	0.99	24.57	145173175	126115528291.00	2.32	0.50
2013-09-11	2482.89	2483.79	2504.47	2471.62	0.32	8.00	166914974	142830288492.00	1.33	0.57
2013-09-10	2474.89	2446.45	2475.20	2435.83	1.40	34.28	154855992	130648129418.00	1.61	0.53
2013-09-09	2440.61	2374.26	2449.25	2372.69	3.51	82.83	149889640	127299546171.00	3.25	0.51
2013-09-06	2357.78	2336.77	2361.18	2335.93	0.68	16.04	73340116	63916893626.00	1.08	0.25
2013-09-05	2341.74	2350.93	2351.22	2336.75	-0.38	-8.96	62951383	59606065186.00	0.62	0.22
2013-09-04	2350.70	2352.54	2360.66	2345.44	-0.16	-3.80	78725763	68509013842.00	0.65	0.27
2013-09-03	2354.50	2326.23	2354.86	2321.30	1.47	34.16	80554005	72663978650.00	1.45	0.28
2013-09-02	2320.34	2319.96	2329.87	2297.45	0.28	6.43	79510249	73575869316.00	1.40	0.27
2013-08-30	2313.91	2315.91	2334.41	2303.61	-0.19	-4.40	87654515	76695994654.00	1.33	0.30
2013-08-29	2318.31	2338.56	2342.32	2308.15	-0.42	-9.75	66085415	59719882399.00	1.47	0.23
2013-08-28	2328.06	2326.10	2345.36	2307.04	-0.55	-12.82	89256174	80965562365.00	1.64	0.30
2013-08-27	2340.88	2332.80	2345.10	2322.46	0.23	5.26	65990333	62575377643.00	0.97	0.23
2013-08-26	2335.62	2294.76	2336.38	2288.50	2.13	48.69	70371043	66541009856.00	2.09	0.24
2013-08-23	2286.93	2314.87	2321.04	2251.92	-0.74	-17.00	68967133	65459845296.00	3.00	0.24
2013-08-22	2303.93	2302.67	2329.14	2297.02	-0.20	-4.66	55338104	51686310590.00	1.39	0.19
2013-08-21	2308.59	2320.58	2321.64	2291.05	-0.17	-3.88	55007384	50886495497.00	1.32	0.19
2013-08-20	2312.47	2325.86	2353.41	2303.67	-0.81	-18.96	73086345	67589707172.00	2.13	0.25
2013-08-19	2331.43	2286.20	2340.19	2284.08	1.18	27.29	72483224	67064925390.00	2.44	0.25
2013-08-16	2304.14	2314.26	2423.08	2295.02	-0.75	-17.44	120369563	104026773370.00	5.52	0.41
2013-08-15	2321.58	2348.84	2362.09	2319.78	-1.17	-27.50	61951853	59411203587.00	1.80	0.21
2013-08-14	2349.08	2362.62	2386.60	2340.83	-0.42	-9.99	75942128	71338219589.00	1.94	0.26
2013-08-13	2359.07	2352.88	2360.83	2340.73	0.27	6.28	78393636	71178520240.00	0.85	0.27
2013-08-12	2352.79	2296.22	2352.89	2293.18	2.92	66.78	97863216	94038910336.00	2.61	0.33
2013-08-09	2286.01	2288.51	2301.59	2258.33	0.41	9.23	64600017	62663979060.00	1.90	0.22
2013-08-08	2276.78	2277.25	2297.63	2267.07	-0.17	-3.84	53098430	52710276666.00	1.34	0.18
2013-08-07	2280.62	2292.38	2313.88	2276.86	-0.57	-13.02	73048695	69560482114.00	1.61	0.25
2013-08-06	2293.64	2270.67	2302.48	2256.72	0.67	15.31	73746895	68993574807.00	2.01	0.25
2013-08-05	2278.33	2249.98	2278.33	2243.22	1.38	31.07	55342151	53623068581.00	1.56	0.19
2013-08-02	2247.26	2263.50	2274.71	2244.25	0.08	1.90	60890893	58459999450.00	1.36	0.21
2013-08-01	2245.36	2206.00	2245.56	2200.63	2.39	52.34	62603997	58944765673.00	2.05	0.21
2013-07-31	2193.02	2211.75	2235.38	2187.21	0.17	3.63	48327055	46723493389.00	2.20	0.17
2013-07-30	2189.39	2184.01	2221.59	2162.98	0.62	13.42	55193623	50907227289.00	2.69	0.19
2013-07-29	2175.97	2205.08	2205.08	2169.02	-2.16	-48.04	54600925	49624613440.00	1.62	0.19
2013-07-26	2224.01	2226.43	2238.42	2209.81	-0.61	-13.67	48941098	45636069902.00	1.28	0.17
2013-07-25	2237.68	2255.22	2268.84	2227.85	-0.51	-11.47	65774316	60558362762.00	1.82	0.22
2013-07-24	2249.15	2253.38	2265.58	2217.19	-0.74	-16.69	69592307	69279825849.00	2.14	0.24
2013-07-23	2265.84	2211.59	2276.74	2206.76	2.89	63.65	74809731	69255423111.00	3.18	0.26
2013-07-22	2202.19	2170.09	2203.06	2159.81	0.53	11.71	53283495	48872947253.00	1.97	0.18
2013-07-19	2190.48	2248.13	2257.92	2188.75	-2.44	-54.85	70535282	66179072656.00	3.08	0.24
2013-07-18	2245.33	2272.95	2282.44	2241.93	-1.64	-37.51	57144292	51937235147.00	1.77	0.20
2013-07-17	2282.84	2311.44	2326.93	2281.61	-1.51	-35.01	67655248	63229061677.00	1.96	0.23
2013-07-16	2317.85	2300.83	2317.85	2281.94	0.46	10.55	65624157	62085631916.00	1.56	0.22
2013-07-15	2307.30	2289.76	2336.04	2274.67	1.40	31.93	74757884	71796189674.00	2.70	0.26
2013-07-12	2275.37	2319.02	2331.99	2274.07	-2.21	-51.32	89733082	82064555657.00	2.49	0.31
2013-07-11	2326.69	2232.16	2351.22	2232.16	4.61	102.63	125793192	111329812773.00	5.35	0.43
2013-07-10	2224.06	2163.10	2224.14	2157.47	2.84	61.39	61149781	54373757823.00	3.08	0.21
2013-07-09	2162.67	2160.70	2174.79	2149.79	-0.04	-0.95	41494433	37246189870.00	1.16	0.14
2013-07-08	2163.62	2194.42	2205.21	2162.19	-2.84	-63.23	54782493	49288252039.00	1.93	0.19
2013-07-05	2226.85	2227.35	2252.03	2225.05	0.22	4.87	61821775	58424400611.00	1.21	0.21
2013-07-04	2221.98	2187.18	2245.91	2176.08	0.82	18.15	72581145	67189379203.00	3.17	0.25
2013-07-03	2203.83	2211.04	2211.04	2169.14	-0.82	-18.15	65836022	59536760190.00	1.89	0.22
2013-07-02	2221.98	2211.80	2226.11	2191.80	0.39	8.66	61838850	59632902046.00	1.55	0.21
2013-07-01	2213.32	2187.09	2213.97	2166.35	0.58	12.68	57726227	51874735216.00	2.16	0.20
2013-06-28	2200.64	2149.03	2227.46	2139.37	1.85	39.90	79451327	64106048718.00	4.08	0.27
2013-06-27	2160.74	2172.85	2200.21	2153.18	-0.35	-7.56	75406753	62927082416.00	2.17	0.26
2013-06-26	2168.30	2170.33	2181.02	2131.86	0.13	2.88	79256426	67298430249.00	2.27	0.27
2013-06-25	2165.42	2146.05	2169.21	2023.17	-0.27	-5.79	107554882	87090393952.00	6.73	0.37
2013-06-24	2171.21	2308.07	2308.07	2164.32	-6.31	-146.18	86597259	73731930536.00	6.20	0.30
2013-06-21	2317.39	2283.15	2332.84	2269.56	-0.18	-4.08	58705798	53486132980.00	2.73	0.20
2013-06-20	2321.47	2386.10	2386.10	2320.23	-3.30	-79.29	55201020	52171735063.00	2.74	0.19
2013-06-19	2400.76	2408.28	2408.28	2366.35	-0.74	-17.99	54346260	52979991053.00	1.73	0.19
2013-06-18	2418.75	2413.09	2424.20	2393.32	0.62	14.91	48630379	48792090467.00	1.28	0.17
2013-06-17	2403.84	2422.76	2427.53	2394.39	-0.54	-12.93	50395711	51983757469.00	1.37	0.17
2013-06-14	2416.77	2404.42	2420.36	2396.49	0.70	16.83	55964534	53686779328.00	0.99	0.19
2013-06-13	2399.94	2448.72	2448.72	2375.20	-3.39	-84.22	69730066	64081598112.00	2.96	0.24
2013-06-07	2484.16	2526.91	2538.89	2475.69	-1.73	-43.68	61030894	61366173745.00	2.50	0.21
2013-06-06	2527.84	2552.82	2557.68	2525.31	-1.28	-32.70	52496529	54448113429.00	1.26	0.18
2013-06-05	2560.54	2565.33	2570.03	2545.19	-0.20	-5.13	45637193	47367057838.00	0.97	0.16
2013-06-04	2565.67	2600.50	2600.50	2556.06	-1.42	-36.95	66315750	63139420045.00	1.71	0.23
2013-06-03	2602.62	2605.97	2625.94	2596.05	-0.15	-3.81	59774468	63008705172.00	1.15	0.20
2013-05-31	2606.43	2638.71	2645.56	2604.75	-1.06	-27.89	62528533	65904433688.00	1.55	0.21
2013-05-30	2634.32	2633.96	2647.44	2623.58	-0.31	-8.24	70146368	71045065872.00	0.90	0.24
2013-05-29	2642.56	2648.93	2661.23	2640.88	-0.07	-1.80	79277709	81953853231.00	0.77	0.27
2013-05-28	2644.36	2600.63	2644.36	2585.90	1.72	44.77	84196112	86756736777.00	2.25	0.29
2013-05-27	2599.59	2593.52	2611.97	2589.74	0.09	2.36	64195080	66701652802.00	0.86	0.22
2013-05-24	2597.23	2591.42	2608.35	2572.88	0.56	14.38	60739669	62831235051.00	1.37	0.21
2013-05-23	2582.85	2604.93	2624.08	2579.35	-1.34	-35.18	84825370	81359908175.00	1.71	0.29
2013-05-22	2618.03	2613.41	2630.07	2603.75	0.12	3.18	74191817	78224126421.00	1.01	0.25
2013-05-21	2614.85	2607.39	2617.40	2594.25	0.20	5.24	71505994	75837813846.00	0.89	0.24
2013-05-20	2609.61	2597.15	2627.62	2590.05	0.68	17.56	86337803	94059415836.00	1.45	0.29
2013-05-17	2592.05	2550.45	2598.71	2547.78	1.54	39.34	81850801	83599367908.00	2.00	0.28
2013-05-16	2552.71	2501.12	2553.06	2487.76	1.83	45.78	70796182	76830436307.00	2.60	0.24
2013-05-15	2506.93	2493.97	2507.43	2491.93	0.55	13.59	44189660	47578585624.00	0.62	0.15
2013-05-14	2493.34	2526.00	2526.15	2479.87	-1.48	-37.43	54880064	56144573527.00	1.83	0.19
2013-05-13	2530.77	2542.41	2547.60	2516.73	-0.40	-10.07	54092147	55155093224.00	1.21	0.18
2013-05-10	2540.84	2519.52	2546.98	2515.16	0.52	13.05	48816728	50896689221.00	1.26	0.17
2013-05-09	2527.79	2542.37	2543.30	2507.79	-0.59	-15.01	60240145	64438292561.00	1.40	0.21
2013-05-08	2542.80	2542.27	2562.01	2531.25	0.51	12.86	59554294	60309148841.00	1.22	0.20
2013-05-07	2529.94	2519.36	2539.30	2507.76	0.16	3.96	54490643	59244949469.00	1.25	0.19
2013-05-06	2525.98	2502.98	2533.85	2500.46	1.33	33.07	60418780	61767951099.00	1.34	0.21
2013-05-03	2492.91	2457.54	2521.12	2457.54	1.77	43.27	62330091	63267042656.00	2.60	0.21
2013-05-02	2449.64	2434.60	2453.75	2423.08	0.10	2.33	47016088	47200448204.00	1.25	0.16
2013-04-26	2447.31	2477.72	2488.58	2439.80	-0.83	-20.57	47123378	46351986661.00	1.98	0.16
2013-04-25	2467.88	2486.86	2505.48	2456.57	-1.11	-27.70	60557927	59891284466.00	1.96	0.21
2013-04-24	2495.58	2452.78	2511.20	2446.59	1.88	46.11	63050916	62189421706.00	2.64	0.22
2013-04-23	2449.47	2532.20	2532.20	2448.20	-3.21	-81.20	60653982	61576157889.00	3.32	0.21
2013-04-22	2530.67	2525.11	2539.05	2518.26	-0.12	-3.16	62511883	63027024091.00	0.82	0.21
2013-04-19	2533.83	2469.95	2542.45	2469.32	2.80	68.98	75520876	76723675264.00	2.97	0.26
2013-04-18	2464.85	2440.71	2478.41	2434.73	0.26	6.38	42860707	46270137159.00	1.78	0.15
2013-04-17	2458.47	2457.88	2465.20	2437.34	-0.05	-1.12	44692164	46800831850.00	1.13	0.15
2013-04-16	2459.59	2419.51	2461.05	2416.62	0.93	22.77	55280613	53783255198.00	1.82	0.19
2013-04-15	2436.82	2453.97	2461.67	2430.15	-1.03	-25.29	46539734	44084843341.00	1.28	0.16
2013-04-12	2462.11	2476.32	2489.12	2460.18	-0.64	-15.77	39917278	40428047827.00	1.17	0.14
2013-04-11	2477.88	2502.50	2508.59	2476.40	-0.30	-7.43	42989958	43039949368.00	1.30	0.15
2013-04-10	2485.31	2487.98	2495.57	2466.19	-0.17	-4.12	47504913	51963820632.00	1.18	0.16
2013-04-09	2489.43	2477.29	2505.29	2477.29	0.69	17.13	52389824	54947035592.00	1.13	0.18
2013-04-08	2472.30	2443.24	2473.31	2429.50	-0.45	-11.25	53296772	55249297714.00	1.76	0.18
2013-04-03	2483.55	2493.88	2507.14	2474.93	-0.11	-2.84	45564221	45156719409.00	1.30	0.16
2013-04-02	2486.39	2495.84	2524.46	2475.00	-0.27	-6.80	55684152	55637391748.00	1.98	0.19
2013-04-01	2493.19	2486.43	2507.82	2483.73	-0.08	-1.89	47346022	47159820558.00	0.97	0.16
2013-03-29	2495.08	2502.78	2509.11	2482.49	-0.17	-4.22	52402137	52055540480.00	1.07	0.18
2013-03-28	2499.30	2535.99	2535.99	2495.08	-3.26	-84.23	87578405	84725899121.00	1.58	0.30
2013-03-27	2583.53	2575.73	2611.94	2566.34	0.33	8.48	56906517	58652246310.00	1.77	0.19
2013-03-26	2575.05	2601.96	2607.36	2554.97	-1.46	-38.05	63962961	65306571624.00	2.00	0.22
2013-03-25	2613.10	2628.41	2641.61	2607.61	-0.20	-5.21	56261402	58004930851.00	1.30	0.19
2013-03-22	2618.31	2612.26	2625.53	2603.34	0.13	3.32	55647141	55882142445.00	0.85	0.19
2013-03-21	2614.99	2611.58	2626.54	2598.51	0.18	4.82	69552756	71642665537.00	1.07	0.24
2013-03-20	2610.17	2526.97	2610.17	2526.83	3.37	85.07	90700622	91271022200.00	3.30	0.31
2013-03-19	2525.10	2507.40	2532.07	2491.85	0.90	22.61	54536476	55601011985.00	1.61	0.19
2013-03-18	2502.49	2526.08	2544.62	2499.83	-1.47	-37.38	59812778	63093556699.00	1.76	0.20
2013-03-15	2539.87	2533.72	2600.09	2504.46	0.22	5.60	81372185	82749877355.00	3.77	0.28
2013-03-14	2534.27	2517.75	2546.70	2514.46	0.27	6.78	47605756	49929775447.00	1.28	0.16
2013-03-13	2527.49	2551.73	2556.77	2515.06	-1.10	-28.12	56430460	56003723639.00	1.63	0.19
2013-03-12	2555.61	2590.39	2619.51	2530.25	-1.42	-36.76	71935141	71675127580.00	3.44	0.25
2013-03-11	2592.37	2600.28	2611.65	2574.17	-0.56	-14.56	50946436	52460900851.00	1.44	0.17
2013-03-08	2606.93	2622.68	2632.62	2601.96	-0.48	-12.55	59429557	63054592405.00	1.17	0.20
2013-03-07	2619.48	2639.78	2658.97	2592.87	-1.16	-30.72	94082666	96498095994.00	2.49	0.32
2013-03-06	2650.20	2634.87	2658.14	2620.43	1.04	27.39	95829652	95048891279.00	1.44	0.33
2013-03-05	2622.81	2547.89	2623.17	2541.77	3.03	77.09	89661152	92357133815.00	3.20	0.31
2013-03-04	2545.72	2619.42	2619.57	2528.69	-4.61	-123.12	110619103	112585043728.00	3.41	0.38
2013-03-01	2668.84	2671.84	2680.85	2627.00	-0.17	-4.49	73343753	80342747703.00	2.01	0.25
2013-02-28	2673.33	2611.94	2673.71	2594.00	3.03	78.65	86922595	92235377254.00	3.07	0.30
2013-02-27	2594.68	2576.05	2615.25	2569.38	1.06	27.09	63226743	64612274221.00	1.79	0.22
2013-02-26	2567.59	2587.38	2631.09	2564.67	-1.43	-37.37	80003065	83373960556.00	2.55	0.27
2013-02-25	2604.96	2607.15	2628.70	2590.79	0.32	8.36	53161942	55614493314.00	1.46	0.18
2013-02-22	2596.60	2607.65	2618.48	2591.15	-0.53	-13.95	60204852	65899100176.00	1.05	0.21
2013-02-21	2610.55	2675.74	2675.74	2584.76	-3.41	-92.09	100657984	103619498796.00	3.37	0.34
2013-02-20	2702.64	2686.09	2703.10	2665.23	0.63	17.03	70019377	73636360656.00	1.41	0.24
2013-02-19	2685.61	2735.04	2740.74	2674.34	-1.89	-51.86	80626431	82460808230.00	2.43	0.28
2013-02-18	2737.47	2784.06	2787.74	2731.51	-1.24	-34.26	76438227	81001366822.00	2.03	0.26
2013-02-08	2771.73	2755.65	2791.30	2747.95	0.43	11.86	77429644	82903631783.00	1.57	0.26
2013-02-07	2759.87	2771.53	2775.97	2722.87	-0.58	-15.97	89978142	95978595584.00	1.91	0.31
2013-02-06	2775.84	2771.91	2787.46	2765.74	0.15	4.16	82779271	88989578113.00	0.78	0.28
2013-02-05	2771.68	2727.93	2779.95	2725.36	0.86	23.65	116130819	112701171610.00	1.99	0.40
2013-02-04	2748.03	2753.69	2768.50	2731.08	0.17	4.71	127939179	136119589827.00	1.36	0.44
2013-02-01	2743.32	2677.19	2744.32	2671.27	2.10	56.44	103879515	110560933901.00	2.72	0.35
2013-01-31	2686.88	2690.95	2696.88	2671.33	-0.07	-1.83	96740101	94476820552.00	0.95	0.33
2013-01-30	2688.71	2678.43	2689.68	2662.06	0.48	12.84	99874990	100856652553.00	1.03	0.34
2013-01-29	2675.87	2655.38	2685.53	2646.15	0.91	24.01	101040229	108827009893.00	1.48	0.35
2013-01-28	2651.86	2577.27	2651.97	2577.27	3.12	80.19	91274790	98173275704.00	2.90	0.31
2013-01-25	2571.67	2580.88	2591.51	2567.11	-0.43	-11.08	58487359	60689373994.00	0.94	0.20
2013-01-24	2582.75	2606.43	2663.40	2564.21	-0.95	-24.71	111277172	109537680297.00	3.80	0.38
2013-01-23	2607.46	2588.20	2611.41	2576.36	0.41	10.56	75739444	72758926411.00	1.35	0.26
2013-01-22	2596.90	2610.39	2620.02	2578.18	-0.54	-14.00	105766275	102261160399.00	1.60	0.36
2013-01-21	2610.90	2605.65	2611.20	2582.65	0.60	15.46	84133742	85357442058.00	1.10	0.29
2013-01-18	2595.44	2568.69	2607.45	2553.45	1.67	42.68	77940303	77435163470.00	2.12	0.27
2013-01-17	2552.76	2570.71	2575.06	2539.67	-0.94	-24.33	69915239	71716118533.00	1.37	0.24
2013-01-16	2577.09	2591.36	2600.09	2540.52	-0.72	-18.77	93536084	95564995007.00	2.29	0.32
2013-01-15	2595.86	2579.13	2605.41	2576.92	0.70	18.13	98620805	101356961358.00	1.11	0.34
2013-01-14	2577.73	2474.18	2583.62	2474.00	3.81	94.50	93554091	96853471373.00	4.41	0.32
2013-01-11	2483.23	2533.50	2539.79	2473.70	-1.87	-47.34	74239176	72775921987.00	2.61	0.25
2013-01-10	2530.57	2525.59	2553.35	2513.73	0.18	4.44	71085862	71159045499.00	1.57	0.24
2013-01-09	2526.13	2518.10	2534.24	2504.30	0.03	0.80	70231170	74233596955.00	1.19	0.24
2013-01-08	2525.33	2534.65	2540.51	2502.49	-0.42	-10.66	71837100	76498061772.00	1.50	0.25
2013-01-07	2535.99	2518.05	2545.97	2511.60	0.46	11.58	75167993	73167512509.00	1.36	0.26
2013-01-04	2524.41	2551.81	2558.53	2498.89	0.06	1.46	97988182	95579245007.00	2.36	0.33
2012-12-31	2522.95	2485.56	2522.95	2485.56	1.73	42.90	82002293	81149079560.00	1.51	0.28
2012-12-28	2480.05	2448.08	2481.59	2444.38	1.45	35.46	67166321	66053288179.00	1.52	0.23
2012-12-27	2444.59	2464.78	2479.79	2443.68	-0.53	-13.03	73255067	69327603833.00	1.47	0.25
2012-12-26	2457.62	2445.99	2458.01	2441.64	0.38	9.22	71591828	68406242066.00	0.67	0.24
2012-12-25	2448.40	2373.88	2459.30	2365.41	2.82	67.18	95502350	89877770350.00	3.94	0.33
2012-12-24	2381.22	2368.01	2396.73	2367.04	0.39	9.22	53087004	54121541302.00	1.25	0.18
2012-12-21	2372.00	2386.38	2414.22	2365.03	-0.54	-12.82	68714158	66887708129.00	2.06	0.23
2012-12-20	2384.82	2361.32	2391.92	2346.55	0.58	13.71	65655462	63028692015.00	1.91	0.22
2012-12-19	2371.11	2362.80	2387.14	2358.03	0.13	2.99	63292530	61140748228.00	1.23	0.22
2012-12-18	2368.12	2361.09	2398.63	2347.08	0.06	1.42	85784849	78802837302.00	2.18	0.29
2012-12-17	2366.70	2359.20	2380.00	2358.66	0.46	10.84	94088195	85000820332.00	0.91	0.32
2012-12-14	2355.86	2245.64	2357.11	2245.64	5.05	113.22	110892562	93934741143.00	4.97	0.38
2012-12-13	2242.64	2260.60	2266.72	2242.56	-1.11	-25.13	41942100	36665684856.00	1.07	0.14
2012-12-12	2267.77	2257.73	2273.21	2247.95	0.41	9.27	45006454	39182538242.00	1.12	0.15
2012-12-11	2258.50	2263.21	2274.99	2254.30	-0.55	-12.55	51468703	45087981874.00	0.91	0.18
2012-12-10	2271.05	2254.92	2276.28	2250.44	1.08	24.29	73375475	61399772028.00	1.15	0.25
2012-12-07	2246.76	2203.89	2250.53	2198.11	1.96	43.16	76169748	64996499283.00	2.38	0.26
2012-12-06	2203.60	2205.60	2216.98	2191.23	-0.19	-4.28	48574689	42758570153.00	1.17	0.17
