时间	收盘价	开盘价	最高价	最低价	涨跌幅	涨跌额	成交量	成交额	振幅	换手率
2019-01-17	2371.35	2388.59	2396.80	2370.58	-0.41	-9.87	21555000	26964929536.00	1.10	0.18
2019-01-16	2381.22	2375.17	2385.22	2366.34	0.12	2.85	18097039	25235752704.00	0.79	0.15
2019-01-15	2378.37	2337.70	2380.60	2332.41	2.03	47.23	22466336	32220714496.00	2.07	0.18
2019-01-14	2331.14	2350.26	2354.31	2330.00	-0.99	-23.36	16462252	20643865600.00	1.03	0.13
2019-01-11	2354.50	2342.02	2360.06	2334.91	0.97	22.65	18417693	24514111744.00	1.08	0.15
2019-01-10	2331.85	2333.22	2345.33	2321.30	-0.04	-0.87	22280507	28880603136.00	1.03	0.18
2019-01-09	2332.72	2320.91	2360.36	2318.44	1.20	27.55	28747596	37485405952.00	1.82	0.23
2019-01-08	2305.17	2312.17	2312.17	2298.95	-0.40	-9.15	18131160	22329122048.00	0.57	0.15
2019-01-07	2314.32	2329.03	2331.60	2306.90	-0.01	-0.33	25278948	31955994368.00	1.07	0.21
2019-01-04	2314.65	2252.74	2316.35	2249.37	2.00	45.41	25900596	34317942528.00	2.95	0.21
